Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
3438,1204679,1204809,4.692857143,4.2,1099,229
3439,1204839,1204909,4.805,4.305,1097,192
3440,1205400,1205510,4.9,4.398333333,791,454
3441,1205800,1206051,4.598461538,4.118461538,908,477
3442,1206081,1206191,4.636666667,4.07,911,481
3443,1206213,1206332,4.726666667,4.081666667,1015,477
3444,1206473,1206610,4.681428571,4.125714286,996,450
3445,1206712,1207089,4.586842105,4.125789474,990,176
3446,1207277,1207409,4.782857143,4.191428571,1015,540
3447,1207495,1207947,4.828695652,4.384782609,973,199
3448,1208113,1208350,4.871666667,4.45,840,272
3449,1208371,1208789,4.762857143,4.336190476,842,253
3450,1209114,1209284,5.177777778,4.368888889,761,458
3451,1209314,1209405,4.938,4.366,747,487
3452,1209532,1209749,4.776,4.218,980,174
3453,1209771,1209989,4.645454545,4.195454545,985,161
3454,1210076,1210209,4.89,4.338571429,926,448
3455,1211017,1211225,4.891818182,4.323636364,779,455
3456,1211311,1211505,4.696,4.185,907,433
3457,1211612,1211868,4.976153846,4.300769231,954,396
3458,1212029,1212445,4.841428571,4.312857143,933,453
3459,1212689,1212760,5.08,4.3525,902,379
3460,1212790,1212888,5.234,4.384,916,340
3461,1212951,1213022,5.2675,4.5175,1107,318
3462,1213050,1213425,5.146315789,4.512105263,1122,266
3463,1213591,1213886,5.015333333,4.477333333,1032,248
3464,1214211,1214358,4.91625,4.66,888,120
3465,1214434,1214505,4.9,4.575,763,332
3466,1215970,1216103,4.951428571,4.364285714,983,247
3467,1216295,1216366,5.0225,4.395,974,1
3468,1216930,1217360,4.66,4.054090909,834,267
3469,1217528,1217701,4.423333333,3.946666667,1156,232
3470,1217828,1217939,4.343333333,3.823333333,1076,308
3471,1218086,1218177,4.474,3.814,1085,246
3472,1218206,1218325,4.433333333,3.858333333,1080,322
3473,1218490,1218565,4.54,3.8925,1000,478
3474,1219009,1219182,4.671111111,3.986666667,803,537
3475,1219431,1219621,4.707,4.052,906,567
3476,1220111,1220262,4.875,4.20125,843,444
3477,1220305,1220424,4.551666667,4.14,857,488
3478,1220467,1220621,4.475714286,4.075,748,531
3479,1220651,1220841,4.785,4.131,769,484
3480,1220911,1220982,5.135,4.1575,858,435
3481,1221171,1221323,4.85875,4.15625,914,512
3482,1221388,1221503,NA,4.293333333,896,516
3483,1221572,1221643,5.0425,4.25,895,528
3484,1221670,1222103,4.593181818,4.082272727,912,474
3485,1222148,1222561,4.588571429,3.953809524,874,455
3486,1222730,1222799,4.8175,4.0525,811,431
3487,1222884,1222959,4.9525,4.115,830,407
3488,1223046,1223158,5.091666667,4.175,862,385
3489,1223508,1223779,4.854285714,4.197857143,801,433
3490,1223884,1223960,4.6475,4.265,781,176
3491,1224003,1224339,4.69,4.182941176,852,236
3492,1224403,1224677,4.552142857,4.101428571,728,196
3493,1225023,1225136,4.753333333,4.33,949,432
3494,1225163,1225716,4.870714286,4.352142857,885,441
3495,1225787,1225919,4.908571429,4.24,918,427
3496,1226265,1226378,4.928333333,4.373333333,701,426
3497,1226646,1226739,5.078,4.446,753,455
3498,1226841,1226959,5.005,4.395,848,455
3499,1227004,1227199,5.149,4.412,820,413
3500,1227468,1227656,5.061,4.465,714,401
3501,1227865,1228256,4.8805,4.3755,808,178
3502,1228321,1228776,4.624347826,4.259130435,693,142
3503,1229042,1229112,4.9225,4.35,923,453
3504,1229142,1229317,4.832222222,4.38,876,451
3505,1229339,1229472,5.015714286,4.372857143,873,456
3506,1229501,1229577,5.16,4.375,869,465
3507,1229682,1229772,5.166,4.408,854,464
3508,1229901,1230011,5.211666667,4.5,1014,422
3509,1230121,1230193,5.2025,4.515,991,384
3510,1230279,1230571,4.982,4.499333333,932,84
3511,1230681,1230774,4.878,4.476,795,481
3512,1230822,1231237,4.962857143,4.44952381,863,477
3513,1231581,1231712,5.002857143,4.485714286,694,446
3514,1232118,1232268,5.02125,4.4575,836,355
3515,1232301,1232557,4.985384615,4.35,825,353
3516,1232617,1232697,4.96,4.205,865,316
3517,1232759,1232987,4.665833333,4.314166667,943,357
3518,1233017,1233150,4.845714286,4.385714286,922,330
3519,1233418,1233494,4.6975,4.315,732,32
3520,1233519,1233752,4.744166667,4.331666667,758,75
3521,1233799,1233891,5.036,4.282,909,136
3522,1233976,1234116,4.902857143,4.355714286,896,143
3523,1234158,1234353,5.023,4.557,745,87
3524,1234437,1234575,5.121428571,4.581428571,984,453
3525,1234624,1234772,5.05375,4.57375,899,495
3526,1234820,1234890,4.965,4.3825,966,531
3527,1235096,1235355,5.003846154,4.418461538,871,388
3528,1235399,1235649,4.932307692,4.457692308,741,400
3529,1235717,1236371,5.025757576,4.571818182,838,380
3530,1236401,1236470,5.1775,4.565,826,321
3531,1236875,1236950,NA,4.735,843,615
3532,1236978,1237069,NA,4.8,804,620
3533,1237198,1237289,5.398,4.824,709,576
3534,1237360,1237512,4.875,4.59125,634,284
3535,1237599,1237914,4.94375,4.3825,942,156
3536,1237934,1238085,5.03875,4.455,912,135
3537,1238174,1238553,5.043684211,4.583684211,849,494
3538,1238583,1238692,5.226666667,4.646666667,827,461
3539,1238714,1238791,5.31,4.6325,840,445
3540,1239157,1239447,5.150666667,4.692,770,449
3541,1239536,1239670,5.13,4.705714286,1086,395
3542,1239817,1239892,5.2725,4.58,860,403
3543,1240340,1240471,4.824285714,4.484285714,637,441
3544,1240613,1240708,4.99,4.466,908,327
3545,1240753,1241024,4.789285714,4.442857143,939,328
3546,1241053,1241123,4.8425,4.445,944,300
3547,1241213,1241670,4.805217391,4.52826087,837,189
3548,1241692,1241847,4.8825,4.48,875,171
3549,1241913,1242244,4.674117647,4.423529412,671,316
3550,1242352,1242549,4.682,4.173,962,275
3551,1242592,1242789,4.557,4.135,1034,317
3552,1243433,1243549,4.606666667,4.29,671,411
3553,1243572,1243648,4.7575,4.2525,712,386
3554,1243733,1243829,4.422,4.016,883,532
3555,1243936,1244088,4.21125,3.84,835,525
3556,1244476,1244628,4.221428571,3.7925,1045,392
3557,1244854,1245227,3.926315789,3.63,933,420
3558,1245297,1245549,4.021538462,3.685384615,771,442
3559,1245657,1245728,4.355,3.87,1125,357
3560,1245754,1245867,4.295,3.851666667,1110,374
3561,1245937,1246046,4.241666667,3.826666667,1075,399
3562,1246111,1246446,4.155882353,3.837647059,897,557
3563,1246490,1246641,4.4,3.995,929,537
3564,1246738,1246828,4.456,4.108,865,288
3565,1247290,1247368,5.0125,4.22,924,596
3566,1247529,1247681,4.61,4.215,933,483
3567,1247891,1248061,4.831111111,4.25,1187,172
3568,1248151,1248467,4.76,4.351875,883,221
3569,1248708,1249064,5.063888889,4.435555556,1044,488
3570,1249171,1249365,4.988,4.383,987,453
3571,1249390,1249659,4.927857143,4.348571429,995,425
3572,1249689,1250004,4.92875,4.339375,978,401
3573,1250232,1250447,4.65,4.278181818,823,174
3574,1250528,1250781,4.701538462,4.115384615,924,205
3575,1250852,1251243,4.8385,4.278,1136,102
3576,1251411,1251698,4.745333333,4.372,762,168
3577,1251807,1252220,4.608571429,4.311904762,784,217
3578,1252306,1252439,4.81,4.405714286,886,539
3579,1252529,1252661,4.848571429,4.395714286,935,556
3580,1252729,1252843,4.875,4.34,972,525
3581,1253130,1253221,4.768,4.238,1080,515
3582,1253271,1253382,4.861666667,4.31,1067,517
3583,1253485,1253583,5.082,4.396,1062,517
3584,1253625,1253704,4.7175,4.2925,985,546
3585,1253754,1254360,4.686129032,4.268387097,922,227
3586,1254387,1254523,4.948571429,4.472857143,935,152
3587,1254566,1254839,4.934285714,4.554285714,925,193
3588,1254905,1255002,5.252,4.646,976,121
3589,1255084,1255502,4.957142857,4.576190476,1111,30
3590,1255826,1255920,5.174,4.732,946,454
3591,1256030,1256239,5.103636364,4.756363636,909,472
3592,1256309,1256578,5.057142857,4.488571429,1067,504
3593,1256686,1256777,4.948,4.542,1071,183
3594,1256847,1257540,5.066285714,4.632285714,905,285
3595,1257627,1257839,5.254545455,4.788181818,895,515
3596,1257907,1258140,5.37,4.735833333,906,488
3597,1258165,1258340,5.285555556,4.658888889,947,433
3598,1258809,1259040,5.293333333,4.669166667,954,393
3599,1259163,1259260,5.174,4.646,813,391
3600,1259290,1259360,5.13,4.62,835,404
3601,1259389,1259459,5.1675,4.6175,856,385
3602,1259529,1259837,5.095,4.615625,905,340
3603,1259887,1260139,5.080769231,4.547692308,859,361
3604,1260421,1260541,4.993333333,4.468333333,764,400
3605,1260583,1260660,4.925,4.4625,722,448
3606,1260762,1260855,4.948,4.376,981,271
3607,1260882,1260997,4.905,4.381666667,924,261
3608,1261544,1262174,4.82125,4.406875,961,134
3609,1262443,1262513,5.565,4.4825,782,413
3610,1262623,1262899,5.304285714,4.535,826,459
3611,1262942,1263032,NA,4.358,776,530
3612,1263162,1263235,5.21,4.3425,808,565
3613,1263341,1263411,5.0125,4.32,807,536
3614,1263541,1263613,5.0875,4.31,1088,287
3615,1263859,1264478,4.077419355,3.704516129,745,301
3616,1264605,1264951,4.067222222,3.628888889,1083,113
3617,1264978,1265537,4.061428571,3.609642857,1112,151
3618,1265763,1265957,4.351,3.927,828,508
3619,1266164,1266257,4.552,3.95,890,526
3620,1266424,1266635,4.940909091,4.117272727,811,430
3621,1266662,1266737,5.08,4.125,830,378
3622,1266823,1266916,4.616,4.042,899,439
3623,1267265,1267416,4.80875,4.08625,978,359
3624,1267502,1267696,4.657777778,4.112222222,1046,379
3625,1268042,1268375,4.65,4.168823529,938,408
3626,1268704,1268774,4.4375,4.045,798,226
3627,1268824,1268894,4.565,4.0425,678,223
3628,1268923,1269075,4.36875,4.0475,687,204
3629,1269342,1269574,4.501666667,4.145,1031,166
3630,1269660,1269871,4.648181818,4.161818182,978,450
3631,1269897,1270150,4.708461538,4.135384615,913,446
3632,1270177,1270469,4.661333333,4.160666667,927,434
3633,1270519,1270609,4.668,4.236,901,445
3634,1270696,1270970,4.827857143,4.241428571,931,411
3635,1271121,1271451,4.782941176,4.2,996,425
3636,1271636,1271713,4.6075,4.0975,944,432
3637,1272202,1272532,4.57,4.057647059,1006,376
3638,1272557,1272632,4.5575,4.0975,1027,442
3639,1272794,1272990,4.551,4.094,1001,144
3640,1273159,1273331,4.815,4.24625,904,179
3641,1273396,1273506,4.605,4.27,772,184
3642,1273535,1273708,4.563333333,4.262222222,818,176
3643,1273813,1273967,4.7525,4.26625,983,184
3644,1274093,1274347,4.85,4.511538462,802,168
3645,1274574,1274685,4.83,4.446666667,732,214
3646,1274793,1274869,4.9925,4.535,888,494
3647,1275017,1275087,5.4525,4.61,818,429
3648,1275337,1275546,4.975454545,4.473636364,1027,485
3649,1275715,1275805,4.7,4.406,714,345
3650,1275955,1276505,4.896785714,4.544285714,849,283
3651,1276533,1276623,5.076,4.578,831,257
3652,1276713,1276848,4.964285714,4.731428571,751,258
3653,1276873,1277105,5.199166667,4.690833333,788,250
3654,1277173,1277287,5.126666667,4.755,1027,173
3655,1277491,1277881,4.9885,4.7205,765,207
3656,1277991,1279323,4.879850746,4.587313433,773,226
3657,1279353,1279483,5.164285714,4.705714286,737,141
3658,1279552,1279645,4.886,4.746,717,205
3659,1279710,1280020,5.316875,4.730625,852,456
3660,1280050,1280489,5.124545455,4.584545455,846,485
3661,1280694,1280827,5.284285714,4.728571429,813,281
3662,1280910,1281106,5.287,4.859,824,275
3663,1281136,1281226,5.338,4.904,831,291
3664,1281535,1282047,5.235769231,4.910384615,921,291
3665,1282213,1282385,5.262222222,4.89,876,244
3666,1282413,1282764,5.195,4.795,884,285
3667,1282909,1283087,5.041111111,4.746666667,794,168
3668,1283110,1283186,5.1025,4.675,820,152
3669,1283250,1283401,5.14625,4.69625,757,303
3670,1283830,1283940,4.928333333,4.59,489,394
3671,1283969,1284543,4.858214286,4.338965517,547,398
3672,1284732,1284822,4.72,4.214,984,396
3673,1284871,1285084,4.894545455,4.310909091,1023,286
3674,1285128,1285382,4.679230769,4.26,1060,327
3675,1285452,1285702,4.481538462,4.156923077,959,244
3676,1286067,1286143,4.47,4.1125,656,329
3677,1286348,1286465,4.36,3.821666667,734,255
3678,1286489,1286716,4.150833333,3.731666667,768,300
3679,1286766,1286900,4.104285714,3.67,850,395
3680,1286946,1287265,4.168125,3.745625,832,272
3681,1287348,1287425,4.265,3.8125,1084,250
3682,1287567,1287883,4.133125,3.718125,836,402
3683,1287948,1288123,4.033333333,3.613333333,937,497
3684,1288166,1288599,4.124090909,3.719545455,867,499
3685,1288745,1288858,4.418333333,3.845,1000,478
3686,1288885,1289061,4.402222222,3.875555556,987,506
3687,1289187,1289257,4.3275,3.9175,804,497
3688,1289327,1289618,4.340666667,3.925333333,868,463
3689,1289668,1289739,4.5325,3.97,897,470
3690,1289809,1289899,4.492,3.994,993,502
3691,1289929,1290081,4.515,3.98875,984,417
3692,1290168,1290343,4.475555556,3.997777778,895,389
3693,1290528,1290702,4.577777778,4.141111111,829,164
3694,1290790,1291099,4.63625,4.2725,708,175
3695,1291203,1291735,4.818518519,4.376296296,1028,49
3696,1291765,1292015,4.846153846,4.378461538,992,36
3697,1292105,1292254,5.02875,4.43625,953,448
3698,1292284,1292596,5.00625,4.43875,944,404
3699,1292703,1292780,4.7725,4.2525,1004,363
3700,1292843,1293417,4.802068966,4.213103448,998,355
3701,1293503,1293579,4.8675,4.2425,824,406
3702,1293603,1293795,4.844,4.264,836,435
3703,1293942,1294173,4.580833333,4.089166667,955,406
3704,1294201,1294340,4.777142857,4.012857143,1039,362
3705,1294367,1294659,4.477333333,4.004666667,997,367
3706,1294822,1294979,4.46625,4.04,928,375
3707,1295082,1295258,4.644444444,4.081111111,932,394
3708,1295528,1295598,4.4425,4.0625,926,125
3709,1295688,1295857,4.43,3.973333333,890,136
3710,1295927,1296759,4.57047619,4.128571429,779,170
3711,1296865,1296930,4.9025,4.1675,932,413
3712,1297100,1297190,5.066,4.332,995,215
3713,1297240,1297471,4.805833333,4.288333333,1019,218
3714,1297599,1297938,4.758823529,4.352352941,740,202
3715,1298166,1298237,4.5725,4.3125,1092,98
3716,1298664,1298754,5.302,4.44,946,444
3717,1298783,1298957,5.25,4.454444444,961,425
3718,1299120,1299515,4.7605,4.2575,965,403
3719,1299565,1299913,5.025555556,4.344444444,1027,398
3720,1299941,1300033,5.114,4.376,1014,397
3721,1300102,1300192,4.796,4.288,755,427
3722,1300461,1300811,4.57,4.191111111,868,171
3723,1300981,1301112,4.807142857,4.448571429,934,78
3724,1301302,1301372,5.2475,4.4225,943,426
3725,1301539,1302413,4.834318182,4.425681818,879,144
3726,1302500,1302612,4.986666667,4.49,872,121
3727,1302639,1302711,4.9975,4.54,865,142
3728,1302758,1303950,4.79779661,4.4275,815,194
3729,1304119,1304329,4.853636364,4.437272727,826,194
3730,1304378,1304649,5.031428571,4.537142857,831,137
3731,1304799,1304869,5.135,4.64,844,172
3732,1304918,1305094,5.028888889,4.651111111,849,232
3733,1305337,1305407,4.82,4.3675,829,193
3734,1305436,1305513,4.765,4.32,840,233
3735,1305535,1305611,4.82,4.2675,852,217
3736,1305635,1305774,4.681428571,4.212857143,873,272
3737,1305794,1305934,4.868571429,4.27,896,253
3738,1305960,1306133,5.141111111,4.317777778,902,232
3739,1306200,1306313,4.851666667,4.32,892,313
3740,1306342,1306592,4.843076923,4.303846154,894,294
3741,1306622,1306772,4.98625,4.35375,889,281
3742,1306819,1306912,5.078,4.44,871,256
3743,1306938,1307052,5.308333333,4.521666667,877,230
3744,1307554,1307791,5.283333333,4.7425,887,505
3745,1307975,1308084,5.151666667,4.408333333,905,356
3746,1308559,1310188,5.265243902,4.836463415,1129,265
3747,1310279,1310509,5.110833333,4.8375,578,162
3748,1310797,1310870,5.325,4.8275,785,287
3749,1310937,1311010,5.055,4.845,507,179
3750,1311176,1311430,4.97,4.776153846,696,210
3751,1311457,1311530,4.9525,4.715,742,242
3752,1311739,1311810,5.1475,4.5725,921,520
3753,1312237,1312329,4.99,4.398,923,463
3754,1312538,1312628,4.894,4.24,928,450
3755,1312916,1313306,4.4435,4.094,829,193
3756,1313371,1313586,4.712727273,4.124545455,928,244
3757,1313615,1313945,4.579411765,4.092352941,908,264
3758,1313995,1314267,4.49,3.910714286,758,301
3759,1314310,1314485,4.405555556,3.924444444,755,409
3760,1314549,1314923,4.59,4.011052632,911,430
3761,1315112,1315461,4.873333333,4.036111111,849,419
3762,1315591,1315701,4.986666667,4.25,873,536
3763,1315751,1315842,5.14,4.3,877,502
3764,1316131,1316243,4.681666667,4.271666667,811,358
3765,1316368,1316444,4.785,4.315,926,245
3766,1316474,1316906,4.581818182,4.12,939,296
3767,1317230,1317306,4.35,3.895,920,393
3768,1317370,1317447,4.64,3.9675,906,337
3769,1317648,1317740,4.41,4,811,402
3770,1317768,1318107,4.488823529,4.014705882,817,346
3771,1318174,1318487,4.550625,4.078125,868,274
3772,1318507,1318663,4.5675,4.11625,853,309
3773,1319050,1319203,4.50125,4.07,718,438
3774,1319230,1319385,4.5275,4.07375,747,391
3775,1319407,1319859,4.639565217,4.084347826,819,387
3776,1319889,1320041,4.70875,4.1475,835,368
3777,1320388,1320624,4.721818182,4.195833333,1032,425
3778,1320687,1320823,4.354285714,3.991428571,852,529
3779,1320846,1321022,4.532222222,3.966666667,842,535
3780,1321066,1321439,4.403684211,4,839,564
3781,1321466,1321580,4.456666667,4.016,856,572
3782,1321607,1321977,4.421111111,3.995555556,894,606
3783,1322067,1322456,4.497,4.09,879,601
3784,1322486,1322722,4.508181818,3.990833333,864,552
3785,1322785,1322983,4.528,3.878,883,586
3786,1323011,1323122,4.486666667,3.875,895,583
3787,1323909,1324280,4.72,4.232631579,955,525
3788,1324404,1324482,4.855,4.17,881,548
3789,1324683,1324841,5.265,4.1925,904,479
3790,1325065,1325275,4.285454545,3.746363636,965,553
3791,1325305,1325714,3.831428571,3.437142857,961,594
3792,1325743,1325862,3.775,3.485,909,585
3793,1326024,1326301,3.858461538,3.525714286,884,496
3794,1326449,1326938,3.844,3.42,1068,516
3795,1326967,1327118,3.95375,3.495,1082,531
3796,1327647,1327936,3.946,3.433333333,743,562
3797,1327964,1328196,3.865833333,3.505833333,805,548
3798,1328225,1328337,4.553333333,3.56,809,488
3799,1328441,1328560,4.058,3.608333333,775,539
3800,1328904,1329097,4.278,3.898,782,403
3801,1329267,1329377,4.648333333,4.131666667,743,353
3802,1329946,1330077,4.787142857,4.188571429,1389,549
3803,1330743,1330815,4.32,3.98,788,442
3804,1330963,1331152,4.254,3.865,884,409
3805,1331640,1331774,4.415714286,4.124285714,756,460
3806,1331803,1332257,4.269565217,3.939565217,823,451
3807,1332604,1332677,4.505,3.98,1094,279
3808,1332819,1333411,4.103333333,3.763666667,981,379
3809,1333702,1333777,4.1675,3.89,797,519
3810,1334079,1334296,4.853636364,4.05,881,516
3811,1334339,1334515,5.162222222,4.226666667,858,517
3812,1334545,1334656,5.208,4.275,893,493
3813,1334686,1334837,5.095,4.33625,900,513
3814,1335179,1335393,4.912727273,4.355454545,872,483
3815,1335682,1335832,5.21,4.40125,856,350
3816,1335962,1336052,5.188,4.302,853,320
3817,1336137,1336291,4.46875,4.125,1025,285
3818,1336357,1336434,4.05,3.78,734,399
3819,1336498,1336656,4.05,3.77,840,389
3820,1336961,1337053,4.448,3.992,1142,194
3821,1337222,1337292,4.3075,3.9525,982,330
3822,1337376,1337496,4.195,3.928333333,917,285
3823,1337582,1337755,4.308888889,3.985555556,997,249
3824,1338043,1338133,4.29,3.92,849,384
3825,1338259,1338593,4.428823529,4.021176471,806,481
3826,1338741,1339054,4.474375,4.061875,979,467
3827,1339075,1339152,4.5475,4.12,879,356
3828,1339182,1339412,4.479166667,4.08,903,325
3829,1339477,1339869,4.415,4.103,814,272
3830,1339935,1340088,4.60625,4.17375,922,311
3831,1340157,1340307,4.67,4.2425,1019,269
3832,1340377,1340447,4.695,4.3125,951,260
3833,1340477,1340587,4.788333333,4.311666667,960,273
3834,1341456,1341606,4.795,4.23125,869,173
3835,1341757,1342071,4.6275,4.246875,765,167
3836,1342136,1342464,4.768235294,4.312352941,870,222
3837,1342553,1343072,4.856923077,4.307307692,927,462
3838,1343137,1345005,4.809255319,4.349574468,796,243
3839,1345075,1345384,4.948125,4.645,781,315
3840,1345454,1346409,4.8375,4.361458333,814,347
3841,1346631,1346829,4.877,4.268,784,313
3842,1346890,1347010,4.863333333,4.311666667,794,367
3843,1347031,1347604,4.995862069,4.426551724,802,334
3844,1347715,1347806,5.136,4.712,846,568
3845,1347871,1348046,5.241111111,4.735555556,868,510
3846,1348076,1348528,4.951304348,4.51,842,478
3847,1348570,1348788,4.922727273,4.412727273,829,426
3848,1348936,1349085,5.19375,4.51625,785,396
3849,1349113,1349245,5.102857143,4.51,798,393
3850,1349755,1349928,5.605555556,4.516666667,1010,488
3851,1350055,1350266,5.716363636,4.432727273,1000,489
3852,1350295,1350387,5.36,4.464,886,348
3853,1350414,1350748,5.597058824,4.512352941,997,451
3854,1350888,1351067,5.372222222,4.527777778,864,315
3855,1351449,1351541,4.994,4.45,1419,492
3856,1351628,1351718,4.916,4.36,1395,520
3857,1352012,1352105,4.618,4.406,612,346
3858,1352270,1352383,4.923333333,4.368333333,768,378
3859,1352452,1352623,4.68,4.336666667,709,546
3860,1352851,1353061,4.842727273,4.069090909,834,527
3861,1353189,1353463,4.440714286,3.989285714,823,536
3862,1353890,1354185,4.456666667,4.114,996,396
3863,1354272,1354684,3.991904762,3.683809524,719,447
3864,1354970,1355101,4.068571429,3.725714286,920,438
3865,1355187,1355782,3.895333333,3.581,959,441
3866,1355846,1355956,4.08,3.738333333,938,353
3867,1356406,1356539,4.447142857,3.864285714,897,285
3868,1356809,1357079,4.379285714,4.035,806,274
3869,1357169,1357258,4.63,4.192,938,517
3870,1357428,1357896,4.615833333,4.190833333,866,513
3871,1358044,1358217,4.554444444,4.073333333,1008,449
3872,1358245,1358315,4.715,4.0625,1008,423
3873,1358685,1358875,4.982,4.227,850,349
3874,1358985,1359140,4.73875,4.34375,765,382
3875,1359165,1359317,4.8325,4.31,767,354
3876,1359465,1359581,4.813333333,4.211666667,812,344
3877,1359603,1359701,4.922,4.198,813,315
3878,1359806,1359996,4.684,4.18,795,354
3879,1360145,1360380,4.9275,4.258333333,812,300
3880,1360964,1361222,4.723076923,4.186153846,826,123
3881,1361523,1361661,4.815714286,4.261428571,746,70
3882,1361708,1361841,4.808571429,4.211428571,1003,26
3883,1361871,1361941,4.8775,4.1425,985,56
3884,1362003,1362256,4.85,4.204615385,950,96
3885,1362342,1362475,4.668571429,4.252857143,679,85
3886,1362502,1362638,4.69,4.331428571,694,61
3887,1362801,1362921,5.215,4.41,873,392
3888,1362941,1363452,4.911923077,4.358461538,885,404
3889,1363701,1363815,4.898333333,4.346666667,855,585
3890,1363881,1364094,4.775454545,4.177272727,900,699
3891,1364180,1364439,4.707692308,4.057692308,838,736
3892,1364461,1364638,4.777777778,4.08,822,739
3893,1364926,1364998,4.925,4.225,529,524
3894,1365023,1365099,4.6975,4.21,542,573
3895,1365305,1365378,4.9225,4.1075,865,718
3896,1365566,1365638,5.045,4.275,693,471
3897,1365967,1366259,4.608666667,4.226,680,454
3898,1366399,1366475,5.1525,4.385,439,307
3899,1366540,1366637,4.976,4.5,475,340
3900,1366745,1367635,4.756222222,4.380444444,754,304
3901,1367725,1367815,4.998,4.326,536,343
3902,1368024,1368298,4.870714286,4.384285714,664,651
3903,1368919,1369052,5.024285714,4.731428571,553,312
3904,1369102,1369192,5.256,4.86,534,341
3905,1369322,1369532,5.1,4.839090909,787,352
3906,1370064,1370176,5.455,4.788333333,873,273
3907,1370198,1370614,5.376666667,4.756666667,865,299
3908,1370676,1370795,5.683333333,4.778333333,869,419
3909,1370817,1371035,5.404545455,4.778181818,766,315
3910,1371064,1371194,5.227142857,4.735714286,763,351
3911,1371224,1371593,5.127368421,4.739473684,744,383
